cloud,region,instance_type,pricing_tier,payment_option,cost_per_hour,currency,source,fetched_at
AZURE,southafricanorth,Standard_D16pds_v6,on_demand,NA,1.03,USD,Azure Retail Prices API,2025-12-18T04:46:59.545645
AZURE,southafricanorth,Standard_D16pds_v6,reserved_1y,NA,0.607991,USD,Azure Retail Prices API,2025-12-18T04:47:00.772235
AZURE,southafricanorth,Standard_D16pds_v6,reserved_3y,NA,0.391553,USD,Azure Retail Prices API,2025-12-18T04:47:00.772241
AZURE,southafricanorth,Standard_D16pds_v6,spot,NA,0.190344,USD,Azure Retail Prices API,2025-12-18T04:46:59.546837
AZURE,southafricanorth,Standard_D16ps_v6,on_demand,NA,0.787,USD,Azure Retail Prices API,2025-12-18T04:46:59.546897
AZURE,southafricanorth,Standard_D16ps_v6,reserved_1y,NA,0.464498,USD,Azure Retail Prices API,2025-12-18T04:47:00.774405
AZURE,southafricanorth,Standard_D16ps_v6,reserved_3y,NA,0.299125,USD,Azure Retail Prices API,2025-12-18T04:47:00.774411
AZURE,southafricanorth,Standard_D16ps_v6,spot,NA,0.145438,USD,Azure Retail Prices API,2025-12-18T04:46:59.545468
AZURE,southafricanorth,Standard_D16s_v3,on_demand,NA,1.016,USD,Azure Retail Prices API,2025-12-18T04:46:59.546005
AZURE,southafricanorth,Standard_D16s_v3,reserved_1y,NA,0.581621,USD,Azure Retail Prices API,2025-12-18T04:47:00.772889
AZURE,southafricanorth,Standard_D16s_v3,reserved_3y,NA,0.374391,USD,Azure Retail Prices API,2025-12-18T04:47:00.772894
AZURE,southafricanorth,Standard_D16s_v3,spot,NA,0.187757,USD,Azure Retail Prices API,2025-12-18T04:46:59.546250
AZURE,southafricanorth,Standard_D16s_v4,on_demand,NA,1.016,USD,Azure Retail Prices API,2025-12-18T04:46:59.546894
AZURE,southafricanorth,Standard_D16s_v4,reserved_1y,NA,0.597374,USD,Azure Retail Prices API,2025-12-18T04:47:00.774385
AZURE,southafricanorth,Standard_D16s_v4,reserved_3y,NA,0.382002,USD,Azure Retail Prices API,2025-12-18T04:47:00.774390
AZURE,southafricanorth,Standard_D16s_v4,spot,NA,0.187757,USD,Azure Retail Prices API,2025-12-18T04:46:59.546129
AZURE,southafricanorth,Standard_D16s_v5,on_demand,NA,1.016,USD,Azure Retail Prices API,2025-12-18T04:46:59.546967
AZURE,southafricanorth,Standard_D16s_v5,reserved_1y,NA,0.599429,USD,Azure Retail Prices API,2025-12-18T04:47:00.774549
AZURE,southafricanorth,Standard_D16s_v5,reserved_3y,NA,0.375913,USD,Azure Retail Prices API,2025-12-18T04:47:00.774553
AZURE,southafricanorth,Standard_D16s_v5,spot,NA,0.187757,USD,Azure Retail Prices API,2025-12-18T04:46:59.545662
AZURE,southafricanorth,Standard_D2ads_v6,on_demand,NA,0.153,USD,Azure Retail Prices API,2025-12-18T04:46:59.546181
AZURE,southafricanorth,Standard_D2ads_v6,reserved_1y,NA,0.090068,USD,Azure Retail Prices API,2025-12-18T04:47:00.773264
AZURE,southafricanorth,Standard_D2ads_v6,reserved_3y,NA,0.057991,USD,Azure Retail Prices API,2025-12-18T04:47:00.773269
AZURE,southafricanorth,Standard_D2ads_v6,spot,NA,0.028274,USD,Azure Retail Prices API,2025-12-18T04:46:59.546402
AZURE,southafricanorth,Standard_D2ds_v6,on_demand,NA,0.166,USD,Azure Retail Prices API,2025-12-18T04:46:59.545979
AZURE,southafricanorth,Standard_D2ds_v6,reserved_1y,NA,0.10274,USD,Azure Retail Prices API,2025-12-18T04:47:00.772838
AZURE,southafricanorth,Standard_D2ds_v6,reserved_3y,NA,0.064612,USD,Azure Retail Prices API,2025-12-18T04:47:00.772843
AZURE,southafricanorth,Standard_D2ds_v6,spot,NA,0.030677,USD,Azure Retail Prices API,2025-12-18T04:46:59.546630
AZURE,southafricanorth,Standard_D32_v3,on_demand,NA,2.032,USD,Azure Retail Prices API,2025-12-18T04:46:59.545886
AZURE,southafricanorth,Standard_D32_v3,reserved_1y,NA,1.163242,USD,Azure Retail Prices API,2025-12-18T04:47:00.772665
AZURE,southafricanorth,Standard_D32_v3,reserved_3y,NA,0.748744,USD,Azure Retail Prices API,2025-12-18T04:47:00.772669
AZURE,southafricanorth,Standard_D32_v3,spot,NA,0.375514,USD,Azure Retail Prices API,2025-12-18T04:46:59.546132
AZURE,southafricanorth,Standard_D32a_v4,on_demand,NA,2.032,USD,Azure Retail Prices API,2025-12-18T04:46:59.545936
AZURE,southafricanorth,Standard_D32a_v4,reserved_1y,NA,1.198858,USD,Azure Retail Prices API,2025-12-18T04:47:00.772778
AZURE,southafricanorth,Standard_D32a_v4,reserved_3y,NA,0.772146,USD,Azure Retail Prices API,2025-12-18T04:47:00.772783
AZURE,southafricanorth,Standard_D32a_v4,spot,NA,0.375514,USD,Azure Retail Prices API,2025-12-18T04:46:59.546486
AZURE,southafricanorth,Standard_D32ads_v5,on_demand,NA,3.672,USD,Azure Retail Prices API,2025-12-18T04:46:59.545674
AZURE,southafricanorth,Standard_D32ads_v5,reserved_1y,NA,1.297945,USD,Azure Retail Prices API,2025-12-18T04:47:00.772573
AZURE,southafricanorth,Standard_D32ads_v5,reserved_3y,NA,0.835997,USD,Azure Retail Prices API,2025-12-18T04:47:00.772580
AZURE,southafricanorth,Standard_D32ads_v5,spot,NA,0.40656,USD,Azure Retail Prices API,2025-12-18T04:46:59.546239
AZURE,southafricanorth,Standard_D32ads_v6,on_demand,NA,2.442,USD,Azure Retail Prices API,2025-12-18T04:46:59.545731
AZURE,southafricanorth,Standard_D32ads_v6,reserved_1y,NA,1.440525,USD,Azure Retail Prices API,2025-12-18T04:47:00.772355
AZURE,southafricanorth,Standard_D32ads_v6,reserved_3y,NA,0.927816,USD,Azure Retail Prices API,2025-12-18T04:47:00.772361
AZURE,southafricanorth,Standard_D32ads_v6,spot,NA,0.451282,USD,Azure Retail Prices API,2025-12-18T04:46:59.545982
AZURE,southafricanorth,Standard_D32as_v4,on_demand,NA,2.032,USD,Azure Retail Prices API,2025-12-18T04:46:59.545990
AZURE,southafricanorth,Standard_D32as_v4,reserved_1y,NA,1.198858,USD,Azure Retail Prices API,2025-12-18T04:47:00.772859
AZURE,southafricanorth,Standard_D32as_v4,reserved_3y,NA,0.772146,USD,Azure Retail Prices API,2025-12-18T04:47:00.772864
AZURE,southafricanorth,Standard_D32as_v4,spot,NA,0.375514,USD,Azure Retail Prices API,2025-12-18T04:46:59.545605
AZURE,southafricanorth,Standard_D32as_v5,on_demand,NA,1.832,USD,Azure Retail Prices API,2025-12-18T04:46:59.546135
AZURE,southafricanorth,Standard_D32as_v5,reserved_1y,NA,1.080936,USD,Azure Retail Prices API,2025-12-18T04:47:00.773143
AZURE,southafricanorth,Standard_D32as_v5,reserved_3y,NA,0.696157,USD,Azure Retail Prices API,2025-12-18T04:47:00.773148
AZURE,southafricanorth,Standard_D32as_v5,spot,NA,0.338554,USD,Azure Retail Prices API,2025-12-18T04:46:59.545515
AZURE,southafricanorth,Standard_D32d_v4,on_demand,NA,2.4,USD,Azure Retail Prices API,2025-12-18T04:46:59.546856
AZURE,southafricanorth,Standard_D32d_v4,reserved_1y,NA,1.411187,USD,Azure Retail Prices API,2025-12-18T04:47:00.774306
AZURE,southafricanorth,Standard_D32d_v4,reserved_3y,NA,0.902397,USD,Azure Retail Prices API,2025-12-18T04:47:00.774311
AZURE,southafricanorth,Standard_D32d_v4,spot,NA,0.44352,USD,Azure Retail Prices API,2025-12-18T04:46:59.546657
AZURE,southafricanorth,Standard_D32ds_v4,on_demand,NA,2.4,USD,Azure Retail Prices API,2025-12-18T04:46:59.545535
AZURE,southafricanorth,Standard_D32ds_v4,reserved_1y,NA,1.411187,USD,Azure Retail Prices API,2025-12-18T04:47:00.772043
AZURE,southafricanorth,Standard_D32ds_v4,reserved_3y,NA,0.902397,USD,Azure Retail Prices API,2025-12-18T04:47:00.772048
AZURE,southafricanorth,Standard_D32ds_v4,spot,NA,0.44352,USD,Azure Retail Prices API,2025-12-18T04:46:59.546221
AZURE,southafricanorth,Standard_D32ds_v5,on_demand,NA,2.4,USD,Azure Retail Prices API,2025-12-18T04:46:59.545457
AZURE,southafricanorth,Standard_D32ds_v5,reserved_1y,NA,1.415982,USD,Azure Retail Prices API,2025-12-18T04:47:00.771918
AZURE,southafricanorth,Standard_D32ds_v5,reserved_3y,NA,0.911986,USD,Azure Retail Prices API,2025-12-18T04:47:00.771923
AZURE,southafricanorth,Standard_D32ds_v5,spot,NA,0.44352,USD,Azure Retail Prices API,2025-12-18T04:46:59.545944
AZURE,southafricanorth,Standard_D32ds_v6,on_demand,NA,2.651,USD,Azure Retail Prices API,2025-12-18T04:46:59.545734
AZURE,southafricanorth,Standard_D32ds_v6,reserved_1y,NA,1.643721,USD,Azure Retail Prices API,2025-12-18T04:47:00.772366
AZURE,southafricanorth,Standard_D32ds_v6,reserved_3y,NA,1.03398,USD,Azure Retail Prices API,2025-12-18T04:47:00.772370
AZURE,southafricanorth,Standard_D32ds_v6,spot,NA,0.489905,USD,Azure Retail Prices API,2025-12-18T04:46:59.545454
AZURE,southafricanorth,Standard_D32pds_v6,on_demand,NA,2.061,USD,Azure Retail Prices API,2025-12-18T04:46:59.546271
AZURE,southafricanorth,Standard_D32pds_v6,reserved_1y,NA,1.215868,USD,Azure Retail Prices API,2025-12-18T04:47:00.773462
AZURE,southafricanorth,Standard_D32pds_v6,reserved_3y,NA,0.783105,USD,Azure Retail Prices API,2025-12-18T04:47:00.773466
AZURE,southafricanorth,Standard_D32pds_v6,spot,NA,0.380873,USD,Azure Retail Prices API,2025-12-18T04:46:59.546091
AZURE,southafricanorth,Standard_D32ps_v6,on_demand,NA,1.574,USD,Azure Retail Prices API,2025-12-18T04:46:59.545714
AZURE,southafricanorth,Standard_D32ps_v6,reserved_1y,NA,0.928881,USD,Azure Retail Prices API,2025-12-18T04:47:00.772319
AZURE,southafricanorth,Standard_D32ps_v6,reserved_3y,NA,0.598288,USD,Azure Retail Prices API,2025-12-18T04:47:00.772326
AZURE,southafricanorth,Standard_D32ps_v6,spot,NA,0.290875,USD,Azure Retail Prices API,2025-12-18T04:46:59.546560
AZURE,southafricanorth,Standard_D32s_v3,on_demand,NA,2.032,USD,Azure Retail Prices API,2025-12-18T04:46:59.546969
AZURE,southafricanorth,Standard_D32s_v3,reserved_1y,NA,1.163242,USD,Azure Retail Prices API,2025-12-18T04:47:00.774558
AZURE,southafricanorth,Standard_D32s_v3,reserved_3y,NA,0.748744,USD,Azure Retail Prices API,2025-12-18T04:47:00.774562
AZURE,southafricanorth,Standard_D32s_v3,spot,NA,0.375514,USD,Azure Retail Prices API,2025-12-18T04:46:59.546818
AZURE,southafricanorth,Standard_D32s_v4,on_demand,NA,2.032,USD,Azure Retail Prices API,2025-12-18T04:46:59.546464
AZURE,southafricanorth,Standard_D32s_v4,reserved_1y,NA,1.194863,USD,Azure Retail Prices API,2025-12-18T04:47:00.773778
AZURE,southafricanorth,Standard_D32s_v4,reserved_3y,NA,0.764041,USD,Azure Retail Prices API,2025-12-18T04:47:00.773795
AZURE,southafricanorth,Standard_D32s_v4,spot,NA,0.375514,USD,Azure Retail Prices API,2025-12-18T04:46:59.546337
AZURE,southafricanorth,Standard_D32s_v5,on_demand,NA,2.032,USD,Azure Retail Prices API,2025-12-18T04:46:59.545866
AZURE,southafricanorth,Standard_D32s_v5,reserved_1y,NA,1.198858,USD,Azure Retail Prices API,2025-12-18T04:47:00.772636
AZURE,southafricanorth,Standard_D32s_v5,reserved_3y,NA,0.751826,USD,Azure Retail Prices API,2025-12-18T04:47:00.772643
AZURE,southafricanorth,Standard_D32s_v5,spot,NA,0.375514,USD,Azure Retail Prices API,2025-12-18T04:46:59.546167
AZURE,southafricanorth,Standard_D3_v2,on_demand,NA,0.36625,USD,DEPRECATED - Estimated historical pricing,2025-12-18T04:47:26.485855
AZURE,southafricanorth,Standard_D3_v2,reserved_1y,NA,0.21975,USD,DEPRECATED - Estimated historical pricing,2025-12-18T04:47:26.485863
AZURE,southafricanorth,Standard_D3_v2,reserved_3y,NA,0.1465,USD,DEPRECATED - Estimated historical pricing,2025-12-18T04:47:26.485867
AZURE,southafricanorth,Standard_D3_v2,spot,NA,0.109875,USD,DEPRECATED - Estimated historical pricing,2025-12-18T04:47:26.485859
AZURE,southafricanorth,Standard_D48a_v4,on_demand,NA,3.048,USD,Azure Retail Prices API,2025-12-18T04:46:59.545863
AZURE,southafricanorth,Standard_D48a_v4,reserved_1y,NA,1.798288,USD,Azure Retail Prices API,2025-12-18T04:47:00.772620
AZURE,southafricanorth,Standard_D48a_v4,reserved_3y,NA,1.158257,USD,Azure Retail Prices API,2025-12-18T04:47:00.772627
AZURE,southafricanorth,Standard_D48a_v4,spot,NA,0.56327,USD,Azure Retail Prices API,2025-12-18T04:46:59.545503
AZURE,southafricanorth,Standard_D48ads_v5,on_demand,NA,5.508,USD,Azure Retail Prices API,2025-12-18T04:46:59.546733
AZURE,southafricanorth,Standard_D48ads_v5,reserved_1y,NA,1.947032,USD,Azure Retail Prices API,2025-12-18T04:47:00.774246
AZURE,southafricanorth,Standard_D48ads_v5,reserved_3y,NA,1.253995,USD,Azure Retail Prices API,2025-12-18T04:47:00.774251
AZURE,southafricanorth,Standard_D48ads_v5,spot,NA,0.60984,USD,Azure Retail Prices API,2025-12-18T04:46:59.546109
AZURE,southafricanorth,Standard_D48ads_v6,on_demand,NA,3.662,USD,Azure Retail Prices API,2025-12-18T04:46:59.545832
AZURE,southafricanorth,Standard_D48ads_v6,reserved_1y,NA,2.160845,USD,Azure Retail Prices API,2025-12-18T04:47:00.772526
AZURE,southafricanorth,Standard_D48ads_v6,reserved_3y,NA,1.391705,USD,Azure Retail Prices API,2025-12-18T04:47:00.772534
AZURE,southafricanorth,Standard_D48ads_v6,spot,NA,0.676738,USD,Azure Retail Prices API,2025-12-18T04:46:59.546435
AZURE,southafricanorth,Standard_D48as_v4,on_demand,NA,3.048,USD,Azure Retail Prices API,2025-12-18T04:46:59.545636
AZURE,southafricanorth,Standard_D48as_v4,reserved_1y,NA,1.798288,USD,Azure Retail Prices API,2025-12-18T04:47:00.772224
AZURE,southafricanorth,Standard_D48as_v4,reserved_3y,NA,1.158257,USD,Azure Retail Prices API,2025-12-18T04:47:00.772229
AZURE,southafricanorth,Standard_D48as_v4,spot,NA,0.56327,USD,Azure Retail Prices API,2025-12-18T04:46:59.545889
AZURE,southafricanorth,Standard_D48as_v5,on_demand,NA,2.748,USD,Azure Retail Prices API,2025-12-18T04:46:59.545667
AZURE,southafricanorth,Standard_D48as_v5,reserved_1y,NA,1.621347,USD,Azure Retail Prices API,2025-12-18T04:47:00.772266
AZURE,southafricanorth,Standard_D48as_v5,reserved_3y,NA,1.044254,USD,Azure Retail Prices API,2025-12-18T04:47:00.772271
AZURE,southafricanorth,Standard_D48as_v5,spot,NA,0.50783,USD,Azure Retail Prices API,2025-12-18T04:46:59.546918
AZURE,southafricanorth,Standard_D48d_v4,on_demand,NA,3.6,USD,Azure Retail Prices API,2025-12-18T04:46:59.545529
AZURE,southafricanorth,Standard_D48d_v4,reserved_1y,NA,2.116781,USD,Azure Retail Prices API,2025-12-18T04:47:00.772021
AZURE,southafricanorth,Standard_D48d_v4,reserved_3y,NA,1.353615,USD,Azure Retail Prices API,2025-12-18T04:47:00.772026
AZURE,southafricanorth,Standard_D48d_v4,spot,NA,0.66528,USD,Azure Retail Prices API,2025-12-18T04:46:59.545524
AZURE,southafricanorth,Standard_D48ds_v4,on_demand,NA,3.6,USD,Azure Retail Prices API,2025-12-18T04:46:59.546591
AZURE,southafricanorth,Standard_D48ds_v4,reserved_1y,NA,2.116781,USD,Azure Retail Prices API,2025-12-18T04:47:00.774020
AZURE,southafricanorth,Standard_D48ds_v4,reserved_3y,NA,1.353615,USD,Azure Retail Prices API,2025-12-18T04:47:00.774025
AZURE,southafricanorth,Standard_D48ds_v4,spot,NA,0.66528,USD,Azure Retail Prices API,2025-12-18T04:46:59.545872
AZURE,southafricanorth,Standard_D48ds_v5,on_demand,NA,3.6,USD,Azure Retail Prices API,2025-12-18T04:46:59.545654
AZURE,southafricanorth,Standard_D48ds_v5,reserved_1y,NA,2.123973,USD,Azure Retail Prices API,2025-12-18T04:47:00.772256
AZURE,southafricanorth,Standard_D48ds_v5,reserved_3y,NA,1.367998,USD,Azure Retail Prices API,2025-12-18T04:47:00.772261
AZURE,southafricanorth,Standard_D48ds_v5,spot,NA,0.66528,USD,Azure Retail Prices API,2025-12-18T04:46:59.545810
AZURE,southafricanorth,Standard_D48ds_v6,on_demand,NA,3.977,USD,Azure Retail Prices API,2025-12-18T04:46:59.546152
AZURE,southafricanorth,Standard_D48ds_v6,reserved_1y,NA,2.465639,USD,Azure Retail Prices API,2025-12-18T04:47:00.773200
AZURE,southafricanorth,Standard_D48ds_v6,reserved_3y,NA,1.550951,USD,Azure Retail Prices API,2025-12-18T04:47:00.773205
AZURE,southafricanorth,Standard_D48ds_v6,spot,NA,0.73495,USD,Azure Retail Prices API,2025-12-18T04:46:59.546557
AZURE,southafricanorth,Standard_D48pds_v6,on_demand,NA,3.091,USD,Azure Retail Prices API,2025-12-18T04:46:59.546164
AZURE,southafricanorth,Standard_D48pds_v6,reserved_1y,NA,1.823858,USD,Azure Retail Prices API,2025-12-18T04:47:00.773230
AZURE,southafricanorth,Standard_D48pds_v6,reserved_3y,NA,1.174658,USD,Azure Retail Prices API,2025-12-18T04:47:00.773234
AZURE,southafricanorth,Standard_D48pds_v6,spot,NA,0.571217,USD,Azure Retail Prices API,2025-12-18T04:46:59.546495
AZURE,southafricanorth,Standard_D48ps_v6,on_demand,NA,2.362,USD,Azure Retail Prices API,2025-12-18T04:46:59.545720
AZURE,southafricanorth,Standard_D48ps_v6,reserved_1y,NA,1.393379,USD,Azure Retail Prices API,2025-12-18T04:47:00.772334
AZURE,southafricanorth,Standard_D48ps_v6,reserved_3y,NA,0.897412,USD,Azure Retail Prices API,2025-12-18T04:47:00.772339
AZURE,southafricanorth,Standard_D48ps_v6,spot,NA,0.436498,USD,Azure Retail Prices API,2025-12-18T04:46:59.546138
AZURE,southafricanorth,Standard_D48s_v4,on_demand,NA,3.048,USD,Azure Retail Prices API,2025-12-18T04:46:59.546972
AZURE,southafricanorth,Standard_D48s_v4,reserved_1y,NA,1.792237,USD,Azure Retail Prices API,2025-12-18T04:47:00.774567
AZURE,southafricanorth,Standard_D48s_v4,reserved_3y,NA,1.146043,USD,Azure Retail Prices API,2025-12-18T04:47:00.774572
AZURE,southafricanorth,Standard_D48s_v4,spot,NA,0.56327,USD,Azure Retail Prices API,2025-12-18T04:46:59.545471
AZURE,southafricanorth,Standard_D48s_v5,on_demand,NA,3.048,USD,Azure Retail Prices API,2025-12-18T04:46:59.546176
AZURE,southafricanorth,Standard_D48s_v5,reserved_1y,NA,1.798288,USD,Azure Retail Prices API,2025-12-18T04:47:00.773254
AZURE,southafricanorth,Standard_D48s_v5,reserved_3y,NA,1.127778,USD,Azure Retail Prices API,2025-12-18T04:47:00.773259
AZURE,southafricanorth,Standard_D48s_v5,spot,NA,0.56327,USD,Azure Retail Prices API,2025-12-18T04:46:59.546334
AZURE,southafricanorth,Standard_D4_v2,on_demand,NA,0.73125,USD,DEPRECATED - Estimated historical pricing,2025-12-18T04:47:26.486733
AZURE,southafricanorth,Standard_D4_v2,reserved_1y,NA,0.43875,USD,DEPRECATED - Estimated historical pricing,2025-12-18T04:47:26.486745
AZURE,southafricanorth,Standard_D4_v2,reserved_3y,NA,0.2925,USD,DEPRECATED - Estimated historical pricing,2025-12-18T04:47:26.486752
AZURE,southafricanorth,Standard_D4_v2,spot,NA,0.219375,USD,DEPRECATED - Estimated historical pricing,2025-12-18T04:47:26.486739
AZURE,southafricanorth,Standard_D4a_v4,on_demand,NA,0.254,USD,Azure Retail Prices API,2025-12-18T04:46:59.546384
AZURE,southafricanorth,Standard_D4a_v4,reserved_1y,NA,0.149886,USD,Azure Retail Prices API,2025-12-18T04:47:00.773657
AZURE,southafricanorth,Standard_D4a_v4,reserved_3y,NA,0.096537,USD,Azure Retail Prices API,2025-12-18T04:47:00.773663
AZURE,southafricanorth,Standard_D4a_v4,spot,NA,0.046939,USD,Azure Retail Prices API,2025-12-18T04:46:59.545742
AZURE,southafricanorth,Standard_D4ads_v5,on_demand,NA,0.275,USD,Azure Retail Prices API,2025-12-18T04:46:59.545706
AZURE,southafricanorth,Standard_D4ads_v5,reserved_1y,NA,0.162215,USD,Azure Retail Prices API,2025-12-18T04:47:00.772298
AZURE,southafricanorth,Standard_D4ads_v5,reserved_3y,NA,0.10449,USD,Azure Retail Prices API,2025-12-18T04:47:00.772304
AZURE,southafricanorth,Standard_D4ads_v5,spot,NA,0.05082,USD,Azure Retail Prices API,2025-12-18T04:46:59.546580
AZURE,southafricanorth,Standard_D4ads_v6,on_demand,NA,0.305,USD,Azure Retail Prices API,2025-12-18T04:46:59.546286
AZURE,southafricanorth,Standard_D4ads_v6,reserved_1y,NA,0.180023,USD,Azure Retail Prices API,2025-12-18T04:47:00.773493
AZURE,southafricanorth,Standard_D4ads_v6,reserved_3y,NA,0.115982,USD,Azure Retail Prices API,2025-12-18T04:47:00.773498
AZURE,southafricanorth,Standard_D4ads_v6,spot,NA,0.056364,USD,Azure Retail Prices API,2025-12-18T04:46:59.546483
AZURE,southafricanorth,Standard_D4as_v5,on_demand,NA,0.229,USD,Azure Retail Prices API,2025-12-18T04:46:59.545541
AZURE,southafricanorth,Standard_D4as_v5,reserved_1y,NA,0.13516,USD,Azure Retail Prices API,2025-12-18T04:47:00.772054
AZURE,southafricanorth,Standard_D4as_v5,reserved_3y,NA,0.087024,USD,Azure Retail Prices API,2025-12-18T04:47:00.772060
AZURE,southafricanorth,Standard_D4as_v5,spot,NA,0.042319,USD,Azure Retail Prices API,2025-12-18T04:46:59.546283
AZURE,southafricanorth,Standard_D4d_v4,on_demand,NA,0.3,USD,Azure Retail Prices API,2025-12-18T04:46:59.545556
AZURE,southafricanorth,Standard_D4d_v4,reserved_1y,NA,0.17637,USD,Azure Retail Prices API,2025-12-18T04:47:00.772100
AZURE,southafricanorth,Standard_D4d_v4,reserved_3y,NA,0.112785,USD,Azure Retail Prices API,2025-12-18T04:47:00.772105
AZURE,southafricanorth,Standard_D4d_v4,spot,NA,0.05544,USD,Azure Retail Prices API,2025-12-18T04:46:59.545475
AZURE,southafricanorth,Standard_D4ds_v4,on_demand,NA,0.3,USD,Azure Retail Prices API,2025-12-18T04:46:59.546872
AZURE,southafricanorth,Standard_D4ds_v4,reserved_1y,NA,0.17637,USD,Azure Retail Prices API,2025-12-18T04:47:00.774316
AZURE,southafricanorth,Standard_D4ds_v4,reserved_3y,NA,0.112785,USD,Azure Retail Prices API,2025-12-18T04:47:00.774321
AZURE,southafricanorth,Standard_D4ds_v4,spot,NA,0.05544,USD,Azure Retail Prices API,2025-12-18T04:46:59.546390
AZURE,southafricanorth,Standard_D4ds_v5,on_demand,NA,0.3,USD,Azure Retail Prices API,2025-12-18T04:46:59.545821
AZURE,southafricanorth,Standard_D4ds_v5,reserved_1y,NA,0.177055,USD,Azure Retail Prices API,2025-12-18T04:47:00.772497
AZURE,southafricanorth,Standard_D4ds_v5,reserved_3y,NA,0.114003,USD,Azure Retail Prices API,2025-12-18T04:47:00.772503
AZURE,southafricanorth,Standard_D4ds_v5,spot,NA,0.05544,USD,Azure Retail Prices API,2025-12-18T04:46:59.545483
AZURE,southafricanorth,Standard_D4ds_v6,on_demand,NA,0.331,USD,Azure Retail Prices API,2025-12-18T04:46:59.545460
AZURE,southafricanorth,Standard_D4ds_v6,reserved_1y,NA,0.205479,USD,Azure Retail Prices API,2025-12-18T04:47:00.771928
AZURE,southafricanorth,Standard_D4ds_v6,reserved_3y,NA,0.129262,USD,Azure Retail Prices API,2025-12-18T04:47:00.771934
AZURE,southafricanorth,Standard_D4ds_v6,spot,NA,0.061169,USD,Azure Retail Prices API,2025-12-18T04:46:59.546574
AZURE,southafricanorth,Standard_D4pds_v6,on_demand,NA,0.258,USD,Azure Retail Prices API,2025-12-18T04:46:59.546149
AZURE,southafricanorth,Standard_D4pds_v6,reserved_1y,NA,0.151941,USD,Azure Retail Prices API,2025-12-18T04:47:00.773173
AZURE,southafricanorth,Standard_D4pds_v6,reserved_3y,NA,0.097869,USD,Azure Retail Prices API,2025-12-18T04:47:00.773194
AZURE,southafricanorth,Standard_D4pds_v6,spot,NA,0.047678,USD,Azure Retail Prices API,2025-12-18T04:46:59.546443
AZURE,southafricanorth,Standard_D4ps_v6,on_demand,NA,0.197,USD,Azure Retail Prices API,2025-12-18T04:46:59.546016
AZURE,southafricanorth,Standard_D4ps_v6,reserved_1y,NA,0.116096,USD,Azure Retail Prices API,2025-12-18T04:47:00.772910
AZURE,southafricanorth,Standard_D4ps_v6,reserved_3y,NA,0.074772,USD,Azure Retail Prices API,2025-12-18T04:47:00.772915
AZURE,southafricanorth,Standard_D4ps_v6,spot,NA,0.036406,USD,Azure Retail Prices API,2025-12-18T04:46:59.545917
AZURE,southafricanorth,Standard_D4s_v3,on_demand,NA,0.254,USD,Azure Retail Prices API,2025-12-18T04:46:59.546599
AZURE,southafricanorth,Standard_D4s_v3,reserved_1y,NA,0.145434,USD,Azure Retail Prices API,2025-12-18T04:47:00.774040
AZURE,southafricanorth,Standard_D4s_v3,reserved_3y,NA,0.093607,USD,Azure Retail Prices API,2025-12-18T04:47:00.774045
AZURE,southafricanorth,Standard_D4s_v3,spot,NA,0.046939,USD,Azure Retail Prices API,2025-12-18T04:46:59.546106
AZURE,southafricanorth,Standard_D4s_v4,on_demand,NA,0.254,USD,Azure Retail Prices API,2025-12-18T04:46:59.546961
AZURE,southafricanorth,Standard_D4s_v4,reserved_1y,NA,0.149315,USD,Azure Retail Prices API,2025-12-18T04:47:00.774529
AZURE,southafricanorth,Standard_D4s_v4,reserved_3y,NA,0.09551,USD,Azure Retail Prices API,2025-12-18T04:47:00.774534
AZURE,southafricanorth,Standard_D4s_v4,spot,NA,0.046939,USD,Azure Retail Prices API,2025-12-18T04:46:59.546681
AZURE,southafricanorth,Standard_D4s_v5,on_demand,NA,0.254,USD,Azure Retail Prices API,2025-12-18T04:46:59.546236
AZURE,southafricanorth,Standard_D4s_v5,reserved_1y,NA,0.149886,USD,Azure Retail Prices API,2025-12-18T04:47:00.773414
AZURE,southafricanorth,Standard_D4s_v5,reserved_3y,NA,0.093988,USD,Azure Retail Prices API,2025-12-18T04:47:00.773418
AZURE,southafricanorth,Standard_D4s_v5,spot,NA,0.046939,USD,Azure Retail Prices API,2025-12-18T04:46:59.545939
AZURE,southafricanorth,Standard_D5_v2,on_demand,NA,1.4625,USD,DEPRECATED - Estimated historical pricing,2025-12-18T04:47:26.487965
AZURE,southafricanorth,Standard_D5_v2,reserved_1y,NA,0.8775,USD,DEPRECATED - Estimated historical pricing,2025-12-18T04:47:26.487974
AZURE,southafricanorth,Standard_D5_v2,reserved_3y,NA,0.585,USD,DEPRECATED - Estimated historical pricing,2025-12-18T04:47:26.487978
AZURE,southafricanorth,Standard_D5_v2,spot,NA,0.43875,USD,DEPRECATED - Estimated historical pricing,2025-12-18T04:47:26.487970
AZURE,southafricanorth,Standard_D64_v3,on_demand,NA,4.064,USD,Azure Retail Prices API,2025-12-18T04:46:59.545902
AZURE,southafricanorth,Standard_D64_v3,reserved_1y,NA,2.326598,USD,Azure Retail Prices API,2025-12-18T04:47:00.772695
AZURE,southafricanorth,Standard_D64_v3,reserved_3y,NA,1.497527,USD,Azure Retail Prices API,2025-12-18T04:47:00.772701
AZURE,southafricanorth,Standard_D64_v3,spot,NA,0.751027,USD,Azure Retail Prices API,2025-12-18T04:46:59.546607
